FID,OBJECTID,field,Var1,Var2,value
357,19348,68954,-38.625000000000000,-62.875000000000000,1
358,19349,68955,-40.625000000000000,-62.875000000000000,1
359,19371,69003,-20.625000000000000,-62.625000000000000,1
360,19372,69004,-22.625000000000000,-62.625000000000000,1
361,19373,69005,-24.625000000000000,-62.625000000000000,1
362,19374,69006,-26.625000000000000,-62.625000000000000,1
363,19375,69007,-28.625000000000000,-62.625000000000000,1
364,19376,69008,-30.625000000000000,-62.625000000000000,1
365,19377,69009,-32.625000000000000,-62.625000000000000,1
366,19378,69010,-34.625000000000000,-62.625000000000000,1
367,19379,69011,-36.625000000000000,-62.625000000000000,1
368,19380,69012,-38.625000000000000,-62.625000000000000,1
369,19381,69013,-40.625000000000000,-62.625000000000000,1
370,19403,69061,-20.625000000000000,-62.375000000000000,1
371,19404,69062,-22.625000000000000,-62.375000000000000,1
372,19405,69063,-24.625000000000000,-62.375000000000000,1
373,19406,69064,-26.625000000000000,-62.375000000000000,1
374,19407,69065,-28.625000000000000,-62.375000000000000,1
375,19408,69066,-30.625000000000000,-62.375000000000000,1
376,19409,69067,-32.625000000000000,-62.375000000000000,1
377,19410,69068,-34.625000000000000,-62.375000000000000,1
378,19411,69069,-36.625000000000000,-62.375000000000000,1
379,19412,69070,-38.625000000000000,-62.375000000000000,1
380,19413,69071,-40.625000000000000,-62.375000000000000,1
381,19435,69119,-20.625000000000000,-62.125000000000000,1
382,19436,69120,-22.625000000000000,-62.125000000000000,1
383,19437,69121,-24.625000000000000,-62.125000000000000,1
384,19438,69122,-26.625000000000000,-62.125000000000000,1
385,19439,69123,-28.625000000000000,-62.125000000000000,1
386,19440,69124,-30.625000000000000,-62.125000000000000,1
387,19441,69125,-32.625000000000000,-62.125000000000000,1
388,19442,69126,-34.625000000000000,-62.125000000000000,1
389,19443,69127,-36.625000000000000,-62.125000000000000,1
390,19444,69128,-38.625000000000000,-62.125000000000000,1
391,19445,69129,-40.625000000000000,-62.125000000000000,1
392,19466,69177,-20.625000000000000,-61.875000000000000,1
393,19467,69178,-22.625000000000000,-61.875000000000000,1
394,19468,69179,-24.625000000000000,-61.875000000000000,1
395,19469,69180,-26.625000000000000,-61.875000000000000,1
396,19470,69181,-28.625000000000000,-61.875000000000000,1
397,19471,69182,-30.625000000000000,-61.875000000000000,1
398,19472,69183,-32.625000000000000,-61.875000000000000,1
399,19473,69184,-34.625000000000000,-61.875000000000000,1
400,19474,69185,-36.625000000000000,-61.875000000000000,1
401,19475,69186,-38.625000000000000,-61.875000000000000,1
402,19476,69187,-40.625000000000000,-61.875000000000000,1
403,19496,69235,-20.625000000000000,-61.625000000000000,1
404,19497,69236,-22.625000000000000,-61.625000000000000,1
405,19498,69237,-24.625000000000000,-61.625000000000000,1
406,19499,69238,-26.625000000000000,-61.625000000000000,1
407,19500,69239,-28.625000000000000,-61.625000000000000,1
408,19501,69240,-30.625000000000000,-61.625000000000000,1
409,19502,69241,-32.625000000000000,-61.625000000000000,1
410,19503,69242,-34.625000000000000,-61.625000000000000,1
411,19504,69243,-36.625000000000000,-61.625000000000000,1
412,19505,69244,-38.625000000000000,-61.625000000000000,1
413,19506,69245,-40.625000000000000,-61.625000000000000,1
414,19525,69293,-20.625000000000000,-61.375000000000000,1
415,19526,69294,-22.625000000000000,-61.375000000000000,1
416,19527,69295,-24.625000000000000,-61.375000000000000,1
417,19528,69296,-26.625000000000000,-61.375000000000000,1
418,19529,69297,-28.625000000000000,-61.375000000000000,1
419,19530,69298,-30.625000000000000,-61.375000000000000,1
420,19531,69299,-32.625000000000000,-61.375000000000000,1
421,19532,69300,-34.625000000000000,-61.375000000000000,1
422,19533,69301,-36.625000000000000,-61.375000000000000,1
423,19534,69302,-38.625000000000000,-61.375000000000000,1
424,19535,69303,-40.625000000000000,-61.375000000000000,1
425,19552,69351,-20.625000000000000,-61.125000000000000,1
426,19553,69352,-22.625000000000000,-61.125000000000000,1
427,19554,69353,-24.625000000000000,-61.125000000000000,1
428,19555,69354,-26.625000000000000,-61.125000000000000,1
429,19556,69355,-28.625000000000000,-61.125000000000000,1
430,19557,69356,-30.625000000000000,-61.125000000000000,1
431,19558,69357,-32.625000000000000,-61.125000000000000,1
432,19559,69358,-34.625000000000000,-61.125000000000000,1
433,19560,69359,-36.625000000000000,-61.125000000000000,1
434,19561,69360,-38.625000000000000,-61.125000000000000,1
435,19578,69409,-20.625000000000000,-60.875000000000000,1
436,19579,69410,-22.625000000000000,-60.875000000000000,1
437,19580,69411,-24.625000000000000,-60.875000000000000,1
438,19581,69412,-26.625000000000000,-60.875000000000000,1
439,19582,69413,-28.625000000000000,-60.875000000000000,1
440,19583,69414,-30.625000000000000,-60.875000000000000,1
441,19584,69415,-32.625000000000000,-60.875000000000000,1
442,19585,69416,-34.625000000000000,-60.875000000000000,1
443,19586,69417,-36.625000000000000,-60.875000000000000,1
444,19587,69418,-38.625000000000000,-60.875000000000000,1
445,19604,69467,-20.625000000000000,-60.625000000000000,1
446,19605,69468,-22.625000000000000,-60.625000000000000,1
447,19606,69469,-24.625000000000000,-60.625000000000000,1
448,19607,69470,-26.625000000000000,-60.625000000000000,1
449,19608,69471,-28.625000000000000,-60.625000000000000,1
450,19609,69472,-30.625000000000000,-60.625000000000000,1
451,19610,69473,-32.625000000000000,-60.625000000000000,1
452,19611,69474,-34.625000000000000,-60.625000000000000,1
453,19612,69475,-36.625000000000000,-60.625000000000000,1
454,19613,69476,-38.625000000000000,-60.625000000000000,1
455,19630,69525,-20.625000000000000,-60.375000000000000,1
456,19631,69526,-22.625000000000000,-60.375000000000000,1
457,19632,69527,-24.625000000000000,-60.375000000000000,1
458,19633,69528,-26.625000000000000,-60.375000000000000,1
459,19634,69529,-28.625000000000000,-60.375000000000000,1
460,19635,69530,-30.625000000000000,-60.375000000000000,1
461,19636,69531,-32.625000000000000,-60.375000000000000,1
462,19637,69532,-34.625000000000000,-60.375000000000000,1
463,19638,69533,-36.625000000000000,-60.375000000000000,1
464,19639,69534,-38.625000000000000,-60.375000000000000,1
465,19655,69583,-20.625000000000000,-60.125000000000000,1
466,19656,69584,-22.625000000000000,-60.125000000000000,1
467,19657,69585,-24.625000000000000,-60.125000000000000,1
468,19658,69586,-26.625000000000000,-60.125000000000000,1
469,19659,69587,-28.625000000000000,-60.125000000000000,1
470,19660,69588,-30.625000000000000,-60.125000000000000,1
471,19661,69589,-32.625000000000000,-60.125000000000000,1
472,19662,69590,-34.625000000000000,-60.125000000000000,1
473,19663,69591,-36.625000000000000,-60.125000000000000,1
474,19664,69592,-38.625000000000000,-60.125000000000000,1
475,19681,69641,-20.625000000000000,-59.875000000000000,1
476,19682,69642,-22.625000000000000,-59.875000000000000,1
477,19683,69643,-24.625000000000000,-59.875000000000000,1
478,19684,69644,-26.625000000000000,-59.875000000000000,1
479,19685,69645,-28.625000000000000,-59.875000000000000,1
480,19686,69646,-30.625000000000000,-59.875000000000000,1
481,19687,69647,-32.625000000000000,-59.875000000000000,1
482,19688,69648,-34.625000000000000,-59.875000000000000,1
483,19689,69649,-36.625000000000000,-59.875000000000000,1
484,19690,69650,-38.625000000000000,-59.875000000000000,1
485,19707,69699,-20.625000000000000,-59.625000000000000,1
486,19708,69700,-22.625000000000000,-59.625000000000000,1
487,19709,69701,-24.625000000000000,-59.625000000000000,1
488,19710,69702,-26.625000000000000,-59.625000000000000,1
489,19711,69703,-28.625000000000000,-59.625000000000000,1
490,19712,69704,-30.625000000000000,-59.625000000000000,1
491,19713,69705,-32.625000000000000,-59.625000000000000,1
492,19714,69706,-34.625000000000000,-59.625000000000000,1
493,19715,69707,-36.625000000000000,-59.625000000000000,1
494,19716,69708,-38.625000000000000,-59.625000000000000,1
